"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.35,3805.4
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.35,81992.2
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.35,86069.8
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.35,89841
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.35,93411.2
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.35,96823.4
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.35,100089.4
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.35,103242.4
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.35,106310.8
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.35,109319.2
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.35,112293
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.35,115252.6
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.35,118221.8
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.35,121221.2
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.35,124271.8
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.35,127394.4
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.35,130613.4
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.35,133950.8
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.35,137431.2
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.35,141082.4
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.35,144932.6
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.4,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.4,4204.8
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.4,3944
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.4,3715.4
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.4,3528
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.4,3377
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.4,3259.2
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.4,3169.8
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.4,3106.2
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.4,3068.6
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.4,3052
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.4,3060.2
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.4,3090.4
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.4,3142.4
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.4,3215.6
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.4,3313.8
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.4,3433.2
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.4,3579.2
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.4,3752.6
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.4,3954.2
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.4,82021
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.4,86225.8
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.4,90207
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.4,93922.4
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.4,97450.4
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.4,100827.4
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.4,104086.6
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.4,107256.4
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.4,110362.6
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.4,113431.2
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.4,116483.2
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.4,119543
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.4,122630.6
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.4,125768.2
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.4,128976.6
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.4,132280.8
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.4,135701.6
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.4,139265.4
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.4,142998.8
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.4,146930.6
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.45,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.45,4247.6
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.45,4034.4
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.45,3850.2
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.45,3703.6
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.45,3592.6
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.45,3512.4
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.45,3459
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.45,3436.2
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.45,3435.8
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.45,3461.2
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.45,3512.2
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.45,3591.2
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.45,3692.8
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.45,3822.8
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.45,3981.8
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.45,4168.4
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.45,4389.2
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.45,4643.8
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.45,4935.8
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.45,82055.4
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.45,86332.6
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.45,90329.8
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.45,94180
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.45,97883.6
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.45,101476.2
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.45,104988.6
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.45,108447.6
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.45,111883.8
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.45,115319.6
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.45,118780.8
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.45,122292.6
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.45,125881
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.45,129569
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.45,133384.6
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.45,137356.8
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.45,141512.8
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.45,145886.6
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.45,150511.2
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.45,155424.6
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.5,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.5,4353
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.5,4233
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.5,4136
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.5,4072
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.5,4042
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.5,4044
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.5,4073
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.5,4134
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.5,4226
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.5,4346
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.5,4501
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.5,4688
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.5,4911
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.5,5174
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.5,5474
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.5,5819
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.5,6212
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.5,6655
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.5,7149
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.5,82097
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.5,86413
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.5,90646
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.5,94782
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.5,98854
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.5,102896
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.5,106940
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.5,111013
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.5,115147
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.5,119373
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.5,123719
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.5,128220
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.5,132908
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.5,137819
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.5,142993
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.5,148467
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.5,154286
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.5,160498
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.5,167153
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.5,174302
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.55,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.55,4584
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.55,4553.6
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.55,4544.8
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.55,4564.4
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.55,4614.2
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.55,4670.8
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.55,4738.4
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.55,4842.2
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.55,4977.8
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.55,5150.6
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.55,5358.6
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.55,5606.2
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.55,5894.2
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.55,6223.8
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.55,6602.6
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.55,7025.6
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.55,7502.2
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.55,8028.8
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.55,8610
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.55,82179.8
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.55,86765.2
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.55,91318.8
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.55,95863.6
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.55,100433.8
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.55,105063.4
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.55,109785.6
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.55,114614.4
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.55,119601.4
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.55,124784.8
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.55,130120.6
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.55,135627.2
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.55,141261
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.55,147155.2
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.55,153379
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.55,159981.6
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.55,167007.2
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.55,174509.4
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.55,182538.2
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.55,191148.2
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.6,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.6,4623.2
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.6,4600.4
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.6,4585.2
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.6,4593.6
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.6,4627
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.6,4691.6
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.6,4802.4
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.6,4947
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.6,5130.2
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.6,5349.8
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.6,5611
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.6,5914.6
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.6,6263
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.6,6660.2
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.6,7109.4
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.6,7610
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.6,8167.8
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.6,8781.6
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.6,9454
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.6,82205.8
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.6,86830.4
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.6,91430.8
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.6,96028.8
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.6,100659.8
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.6,105323
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.6,110054
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.6,114879.6
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.6,119851.4
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.6,124978.8
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.6,130277.4
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.6,135786.8
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.6,141673.8
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.6,147936.8
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.6,154597
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.6,161706.4
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.6,169316.4
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.6,177484.2
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.6,186265.8
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.6,195719.8
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.65,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.65,4661
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.65,4619.6
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.65,4606.2
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.65,4631.4
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.65,4658.8
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.65,4745.6
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.65,4876.8
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.65,5044.2
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.65,5249
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.65,5494.4
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.65,5782
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.65,6116.2
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.65,6496.4
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.65,6929
2022-01-30,"16 wk ahead inc death",2022-05-21,"US","quantile",0.65,7414.2
2022-01-30,"17 wk ahead inc death",2022-05-28,"US","quantile",0.65,7956.2
2022-01-30,"18 wk ahead inc death",2022-06-04,"US","quantile",0.65,8557.2
2022-01-30,"19 wk ahead inc death",2022-06-11,"US","quantile",0.65,9215.4
2022-01-30,"20 wk ahead inc death",2022-06-18,"US","quantile",0.65,9934
2022-01-30,"1 wk ahead cum death",2022-02-05,"US","quantile",0.65,82255
2022-01-30,"2 wk ahead cum death",2022-02-12,"US","quantile",0.65,86913.2
2022-01-30,"3 wk ahead cum death",2022-02-19,"US","quantile",0.65,91532.8
2022-01-30,"4 wk ahead cum death",2022-02-26,"US","quantile",0.65,96132.6
2022-01-30,"5 wk ahead cum death",2022-03-05,"US","quantile",0.65,100746.2
2022-01-30,"6 wk ahead cum death",2022-03-12,"US","quantile",0.65,105426.8
2022-01-30,"7 wk ahead cum death",2022-03-19,"US","quantile",0.65,110208.8
2022-01-30,"8 wk ahead cum death",2022-03-26,"US","quantile",0.65,115168.2
2022-01-30,"9 wk ahead cum death",2022-04-02,"US","quantile",0.65,120176
2022-01-30,"10 wk ahead cum death",2022-04-09,"US","quantile",0.65,125272.2
2022-01-30,"11 wk ahead cum death",2022-04-16,"US","quantile",0.65,130632.6
2022-01-30,"12 wk ahead cum death",2022-04-23,"US","quantile",0.65,136368.2
2022-01-30,"13 wk ahead cum death",2022-04-30,"US","quantile",0.65,142484.4
2022-01-30,"14 wk ahead cum death",2022-05-07,"US","quantile",0.65,148980.8
2022-01-30,"15 wk ahead cum death",2022-05-14,"US","quantile",0.65,155909.8
2022-01-30,"16 wk ahead cum death",2022-05-21,"US","quantile",0.65,163324
2022-01-30,"17 wk ahead cum death",2022-05-28,"US","quantile",0.65,171280.2
2022-01-30,"18 wk ahead cum death",2022-06-04,"US","quantile",0.65,179837.4
2022-01-30,"19 wk ahead cum death",2022-06-11,"US","quantile",0.65,189052.8
2022-01-30,"20 wk ahead cum death",2022-06-18,"US","quantile",0.65,198986.8
2022-01-30,"1 wk ahead inc death",2022-02-05,"US","quantile",0.7,0
2022-01-30,"2 wk ahead inc death",2022-02-12,"US","quantile",0.7,4823.8
2022-01-30,"3 wk ahead inc death",2022-02-19,"US","quantile",0.7,4732.8
2022-01-30,"4 wk ahead inc death",2022-02-26,"US","quantile",0.7,4671.8
2022-01-30,"5 wk ahead inc death",2022-03-05,"US","quantile",0.7,4657.8
2022-01-30,"6 wk ahead inc death",2022-03-12,"US","quantile",0.7,4724.8
2022-01-30,"7 wk ahead inc death",2022-03-19,"US","quantile",0.7,4832
2022-01-30,"8 wk ahead inc death",2022-03-26,"US","quantile",0.7,4979.2
2022-01-30,"9 wk ahead inc death",2022-04-02,"US","quantile",0.7,5161.8
2022-01-30,"10 wk ahead inc death",2022-04-09,"US","quantile",0.7,5383
2022-01-30,"11 wk ahead inc death",2022-04-16,"US","quantile",0.7,5646.8
2022-01-30,"12 wk ahead inc death",2022-04-23,"US","quantile",0.7,5954.8
2022-01-30,"13 wk ahead inc death",2022-04-30,"US","quantile",0.7,6310.2
2022-01-30,"14 wk ahead inc death",2022-05-07,"US","quantile",0.7,6713.6
2022-01-30,"15 wk ahead inc death",2022-05-14,"US","quantile",0.7,7170.2
